scan,tic,g,drift_obs_ppm,width_obs_ppm,drift_state_ppm,alpha_eff
237,16406389.57446289,0.38793519375379304,1.7910916611322363,3.4431617334979574,1.3103595642484398,0.1622854185946034
238,13768639.99810791,0.3130192597890923,3.201398389946318,3.3065211908609573,1.5853720802025673,0.14542933345254577
239,15367009.150817871,0.3584152742436197,3.5698150503340957,4.0654265674866314,1.8942376040185478,0.15564343670481443
240,16977198.090515137,0.40414698788254094,5.582991831161557,3.9153554442481475,2.506323925790512,0.1659330722735717
241,16558584.116577148,0.3922577406585585,6.916161776173421,4.536751557446502,3.226265196738134,0.16325799164817564
242,14340840.515625,0.3292705887890629,0.7372751584397861,4.61945900057799,2.8551919204006206,0.14908588247753915
243,14946119.572814941,0.34646139654622643,2.089405191046799,3.813375121727926,2.7380619192646733,0.1529538142229009
244,13628571.158752441,0.30904110052267436,3.4728531866649313,2.0825565619958515,2.8442644222543536,0.14453424761760172
245,12525499.444030762,0.2777122554802223,0.6452898824509571,3.885718462027833,2.541937841450812,0.13748525748305002
246,14431140.13482666,0.33183522963662104,0.8073742480470728,5.552952894559243,2.28233797756983,0.14966292666823972
247,13328426.309631348,0.30051654917854215,1.627217680211307,4.090794457509498,2.1889071947796648,0.14261622356517198
248,12892185.995422363,0.28812668819060794,2.8749111339361964,4.226423066203477,2.284830099908253,0.13982850484288678
249,13897859.965698242,0.3166892952790782,4.676648039894003,3.8255791803419164,2.6346456514234218,0.14625509143779258
250,12290031.735229492,0.27102462922430165,0.036106442852330924,4.611229957157527,2.2812948825368373,0.13598054157546785
251,16779479.752868652,0.39853149880825095,3.9680242429618233,5.452390720853922,2.559047910089873,0.16466958723185646
252,11474727.731445312,0.247868806754962,6.478663440462503,4.767069002850697,3.0716179203694485,0.13077048151986645
253,12125942.076599121,0.26636424366668915,4.858930089452101,4.715229754578877,3.3127834452262905,0.13493195482500506
254,11144582.578979492,0.23849220305360785,1.9266079081988234,2.249018931261541,3.1344370669791735,0.12866074568706176
255,11423046.488220215,0.2464009840930339,0.6129160418147055,3.9807243646972164,2.8055293061391833,0.13044022142093262
256,13945893.957702637,0.3180535306884285,4.199289477583614,4.008419761559264,3.009801646276198,0.14656204440489642
257,11482064.38659668,0.24807717845854166,1.9179938666738887,4.91075905287481,2.8669742292948888,0.13081736515317188
258,11676817.89868164,0.25360846216399185,3.876014685965408,3.3934414464111486,3.0002300332026066,0.13206190398689815
259,12354009.573913574,0.2728416931264345,1.1936273443105632,4.595115765576507,2.753828610835787,0.13638938095344777
260,11788652.433044434,0.256784726001317,1.6643260935772648,4.012100598162537,2.6091682108327032,0.13277656335029633
261,12089617.69152832,0.2653325781675583,2.287820445094922,4.679953104764538,2.565882721388762,0.13469983008770062
262,11176679.462158203,0.23940380133505343,4.855513756739965,3.223348513767626,2.8609379830816053,0.128865855300387
263,11076322.278747559,0.23655351099943162,5.182629848833962,2.9665827425305924,3.1586358545311035,0.1282245399748721
264,11806904.655029297,0.2573031157185155,3.2013702667135697,3.4566750820365564,3.164314967360452,0.132893201036666
265,11662907.52746582,0.2532133873393116,5.23807197442402,3.0119881230943557,3.437994926052589,0.1319730121513451
266,10143208.36907959,0.21005171542912246,3.5157201656393693,5.143405720825207,3.4474977410007495,0.12226163597155254
267,10596439.914733887,0.22292415216433248,5.363227217585004,4.013673851245618,3.6872664848469157,0.1251579342369748
268,11325848.197875977,0.24364041092635252,5.106011577647306,3.1815889442462324,3.8714466852241123,0.12981909245842932
269,9831834.96850586,0.2012082568518376,7.117480445327564,2.3887603150135224,4.261853196006213,0.12027185779166344
270,9457530.863891602,0.1905774745230816,4.502125975696558,5.4021374879431105,4.290176534881745,0.11787993176769336
271,9800171.077453613,0.20030895617811198,6.483031994613039,3.601793921900753,4.553471626703948,0.12006951514007519
272,11579124.676452637,0.25083383221014294,4.74936696975081,4.5471625141405925,4.57921964284439,0.13143761224728215
273,10193400.63885498,0.21147724907406676,3.8526011602936245,3.3881975396899264,4.490149019144436,0.12258238104166502
274,10111306.449584961,0.20914565440057348,2.484427098658122,3.113937750833216,4.245335069796683,0.12205777224012904
275,9642816.867004395,0.19583986716952942,4.809557914572262,3.5189935211877774,4.312513681724195,0.11906397011314411
