galaxy,r_kpc,v_obs_kms,e_v_kms,v_gas_kms,v_disk_kms,v_bul_kms,ups_disk,ups_bulge,v_bar_kms,g_obs_mps2,g_bar_mps2,sigma_log10_gobs,env_scale
UGC02953_rotmod,50.37,260.0,6.47,34.6,141.84,50.79,0.5,0.7,114.28993687109991,4.349348421013283e-11,8.404144085235287e-12,0.021614502291646454,78.49960000000002
UGC02953_rotmod,51.58,263.0,5.75,34.6,140.1,50.2,0.5,0.7,113.02739933308206,4.345898849778544e-11,8.026673302259522e-12,0.01899006289691025,78.49960000000002
UGC02953_rotmod,52.78,265.0,5.54,34.18,138.41,49.62,0.5,0.7,111.67111322987695,4.311931140606869e-11,7.657054883958648e-12,0.01815842588486049,78.49960000000002
UGC02953_rotmod,53.98,266.0,4.43,33.56,136.79,49.07,0.5,0.7,110.30653235416295,4.247954416523259e-11,7.304980127405452e-12,0.014465598156627107,78.49960000000002
UGC02953_rotmod,55.18,266.0,4.71,33.14,135.22,48.53,0.5,0.7,109.03713326202225,4.1555741102559895e-11,6.982591062078821e-12,0.015379902329055006,78.49960000000002
UGC02953_rotmod,57.59,262.0,5.28,32.72,132.24,47.5,0.5,0.7,106.74119261091286,3.862824336596961e-11,6.4116008515837645e-12,0.017504388278237935,78.49960000000002
UGC02953_rotmod,59.99,263.0,4.7,31.36,129.47,46.54,0.5,0.7,104.31140958687116,3.7366471523850194e-11,5.8780627934770755e-12,0.015522312280952725,78.49960000000002
UGC02953_rotmod,62.39,272.0,5.04,30.52,126.87,45.64,0.5,0.7,102.16445355406155,3.8430167486817106e-11,5.421682759940129e-12,0.016094442564649918,78.49960000000002
UGC03205_rotmod,0.28,107.0,30.2,-1.6,13.69,91.46,0.5,0.7,77.1473925029226,1.3251315030303046e-09,6.88864695125153e-10,0.24515314679398512,50.78937777777778
UGC03205_rotmod,0.55,121.0,15.6,-2.32,26.0,143.82,0.5,0.7,121.74693868841219,8.626954468500899e-10,8.733792402625722e-10,0.1119833705403426,50.78937777777778
UGC03205_rotmod,0.83,134.0,8.69,-3.04,37.95,161.88,0.5,0.7,138.10480415249862,7.011016014610003e-10,7.447129998990674e-10,0.05632864250357101,50.78937777777778
UGC03205_rotmod,1.39,157.0,12.5,-4.39,60.02,171.18,0.5,0.7,149.43991093412762,5.746904223418285e-10,5.2067635345836e-10,0.06915517227758786,50.78937777777778
UGC03205_rotmod,1.65,168.0,11.7,-4.98,69.62,173.79,0.5,0.7,153.59149543513143,5.543500282744106e-10,4.633400576458925e-10,0.060491017122238644,50.78937777777778
UGC03205_rotmod,3.04,207.0,8.04,-7.06,115.86,156.1,0.5,0.7,154.33295305928672,4.567899729388211e-10,2.5391783331127843e-10,0.03373649888407868,50.78937777777778
UGC03205_rotmod,3.32,213.0,6.53,-7.33,124.12,149.78,0.5,0.7,153.1680449049344,4.4286420356265486e-10,2.2900644703683574e-10,0.026628572458481072,50.78937777777778
UGC03205_rotmod,3.59,218.0,11.2,-7.54,132.68,144.22,0.5,0.7,153.0308095776795,4.2901057089569366e-10,2.114037845612088e-10,0.044624754103820365,50.78937777777778
UGC03205_rotmod,3.87,222.0,6.05,-7.69,142.15,138.97,0.5,0.7,153.88732884808937,4.127094741627289e-10,1.9830981635683756e-10,0.023671005545177235,50.78937777777778
UGC03205_rotmod,4.15,226.0,5.41,-7.79,153.48,134.27,0.5,0.7,156.39259039353496,3.9885793491002504e-10,1.9100014821925605e-10,0.02079232873536807,50.78937777777778
UGC03205_rotmod,4.43,229.0,5.96,-7.83,164.2,129.95,0.5,0.7,159.25774910502784,3.8363364947573807e-10,1.8554398295273737e-10,0.022606070848413803,50.78937777777778
UGC03205_rotmod,4.7,232.0,7.41,-7.81,172.5,126.18,0.5,0.7,161.50571438806742,3.711312861171351e-10,1.7985701571852597e-10,0.02774243199054393,50.78937777777778
UGC03205_rotmod,4.97,234.0,6.1,-7.72,178.86,122.67,0.5,0.7,163.06010680114252,3.570465005489249e-10,1.7337581313339438e-10,0.022642703757349024,50.78937777777778
UGC03205_rotmod,5.25,235.0,3.89,-7.58,184.4,119.35,0.5,0.7,164.40873501733415,3.4089911668488586e-10,1.6685526960112992e-10,0.014377919443435314,50.78937777777778
UGC03205_rotmod,5.52,236.0,9.03,-7.35,190.48,116.43,0.5,0.7,166.38659540359612,3.269899335233576e-10,1.625350569187401e-10,0.0332345692507319,50.78937777777778
UGC03205_rotmod,5.8,237.0,10.0,-7.05,196.76,113.55,0.5,0.7,168.61931398864127,3.1384712398069063e-10,1.5886787897952592e-10,0.03664932336736302,50.78937777777778
UGC03205_rotmod,6.08,237.0,7.36,-6.7,202.21,110.91,0.5,0.7,170.58737268625717,2.993936380078956e-10,1.551099423288419e-10,0.026973901998379183,50.78937777777778
UGC03205_rotmod,6.36,237.0,10.2,-6.27,207.12,108.43,0.5,0.7,172.39085106234612,2.8621278602012663e-10,1.5143308382514271e-10,0.03738230983471028,50.78937777777778
UGC03205_rotmod,6.63,236.0,10.4,-5.76,210.37,106.22,0.5,0.7,173.37481919240753,2.722450125262343e-10,1.4692915086050657e-10,0.03827680179486287,50.78937777777778
UGC03205_rotmod,6.91,236.0,5.83,-5.16,212.88,104.02,0.5,0.7,173.9531117284195,2.612133767075157e-10,1.4191745399764494e-10,0.021457091775389472,50.78937777777778
UGC03205_rotmod,7.19,235.0,5.43,-4.56,214.54,101.99,0.5,0.7,174.11453549316323,2.489179920160849e-10,1.3664401724816868e-10,0.02006994924880559,50.78937777777778
UGC03205_rotmod,7.27,234.0,8.36,-4.39,214.82,101.43,0.5,0.7,174.05378401517157,2.440881853821399e-10,1.3504608016575735e-10,0.0310316399035144,50.78937777777778
UGC03205_rotmod,7.46,234.0,7.88,-3.95,215.36,100.13,0.5,0.7,173.8498752659892,2.378714621619513e-10,1.3129838800703062e-10,0.02924991895211644,50.78937777777778
UGC03205_rotmod,8.02,231.0,8.17,1.42,216.46,96.57,0.5,0.7,173.0824012717642,2.1562496716214563e-10,1.2105449214272877e-10,0.030720224390905344,50.78937777777778
UGC03205_rotmod,8.29,229.0,5.82,3.82,216.57,94.99,0.5,0.7,172.57475168749338,2.0500567758474305e-10,1.164258556984774e-10,0.02207505576137053,50.78937777777778
UGC03205_rotmod,8.56,228.0,7.21,5.49,216.49,93.48,0.5,0.7,171.991445804726,1.968091946056961e-10,1.1199261481192566e-10,0.02746722118002145,50.78937777777778
UGC03205_rotmod,8.84,226.0,18.2,7.01,215.92,91.98,0.5,0.7,171.12009694948165,1.8724665496341674e-10,1.0734930201466071e-10,0.06994831478441754,50.78937777777778
UGC03205_rotmod,9.12,224.0,9.11,8.51,215.26,90.56,0.5,0.7,170.23992898259797,1.782997166964479e-10,1.0298583044057532e-10,0.035325202947666286,50.78937777777778
UGC03205_rotmod,9.69,221.0,5.56,11.96,213.03,87.86,0.5,0.7,168.0401671327424,1.633466473433976e-10,9.44391103805443e-11,0.021852283433321986,50.78937777777778
UGC03205_rotmod,12.11,216.0,3.21,24.01,197.34,78.59,0.5,0.7,156.11370718165654,1.2485697648911338e-10,6.522098980294413e-11,0.012908197101013317,50.78937777777778
UGC03205_rotmod,14.58,220.0,1.89,33.03,180.81,71.62,0.5,0.7,145.00933083770852,1.0758142497195286e-10,4.673947476443649e-11,0.007461968825428598,50.78937777777778
UGC03205_rotmod,14.68,220.0,7.66,33.34,180.14,71.38,0.5,0.7,144.57986886147046,1.0684858147759352e-10,4.614653026309908e-11,0.03024268846708099,50.78937777777778
UGC03205_rotmod,15.2,221.0,9.52,34.96,176.93,70.15,0.5,0.7,142.54483435045972,1.0413348768141595e-10,4.332203352463348e-11,0.037416139979357076,50.78937777777778
UGC03205_rotmod,15.5,221.0,13.6,35.77,175.4,69.47,0.5,0.7,141.5638708498747,1.0211800082306597e-10,4.1900828964170535e-11,0.053451628541938676,50.78937777777778
UGC03205_rotmod,15.71,221.0,8.15,36.68,174.35,69.0,0.5,0.7,140.98611155003886,1.0075296071021785e-10,4.1003972646386505e-11,0.032031674457117666,50.78937777777778
UGC03205_rotmod,16.02,221.0,4.11,37.49,172.9,68.33,0.5,0.7,140.0749703908589,9.880330916089404e-11,3.969246054014182e-11,0.016153396566718235,50.78937777777778
UGC03205_rotmod,16.32,221.0,5.37,38.3,171.46,67.7,0.5,0.7,139.1921650093855,9.69870718601423e-11,3.847325050443206e-11,0.021105532740456668,50.78937777777778
UGC03205_rotmod,16.53,221.0,5.06,39.11,170.51,67.27,0.5,0.7,138.68705483930358,9.575493120130202e-11,3.7709298411169284e-11,0.019887150031044833,50.78937777777778
UGC03205_rotmod,16.84,221.0,11.4,39.92,169.21,66.64,0.5,0.7,137.9066393253059,9.399222166018542e-11,3.6599716214604616e-11,0.04480504157191919,50.78937777777778
UGC03205_rotmod,16.94,221.0,2.56,40.33,168.81,66.45,0.5,0.7,137.71651571253173,9.343736793137676e-11,3.628341042851383e-11,0.010061483019659046,50.78937777777778
UGC03205_rotmod,19.4,218.0,1.7,47.22,157.9,62.09,0.5,0.7,131.88840384961827,7.938906956265671e-11,2.9057680854040385e-11,0.006773400176472734,50.78937777777778
UGC03205_rotmod,21.77,216.0,1.13,52.28,148.59,58.61,0.5,0.7,127.18995604999634,6.945420235568044e-11,2.4082227803480316e-11,0.004544007079172912,50.78937777777778
UGC03205_rotmod,24.23,215.0,1.77,54.82,138.99,55.56,0.5,0.7,121.75870387779266,6.182625780213198e-11,1.982878361148164e-11,0.007150709143895402,50.78937777777778
UGC03205_rotmod,26.69,212.0,2.47,55.53,130.82,52.94,0.5,0.7,116.62918854214838,5.4572343343869444e-11,1.6516399876472325e-11,0.010119880851896529,50.78937777777778
UGC03205_rotmod,29.06,208.0,1.44,54.01,124.32,50.73,0.5,0.7,111.56291646420866,4.824813323417792e-11,1.3880130931589791e-11,0.006013308210968101,50.78937777777778
UGC03205_rotmod,31.52,209.0,2.88,51.78,118.54,48.71,0.5,0.7,106.62035016824883,4.491131984207466e-11,1.1688087522382569e-11,0.01196907280269249,50.78937777777778
UGC03205_rotmod,36.34,220.0,4.09,47.22,109.34,45.37,0.5,0.7,98.2255161859687,4.316282818082203e-11,8.604252987937135e-12,0.016147858463493637,50.78937777777778
UGC03205_rotmod,40.04,220.0,6.32,42.76,103.66,43.22,0.5,0.7,92.24257845485457,3.9174255147129684e-11,6.8868124280865235e-12,0.02495219205116865,50.78937777777778
UGC03546_rotmod,0.63,262.0,73.6,-0.79,82.82,389.26,0.5,0.7,330.90261954236627,3.5311119610256984e-09,5.6326052512609125e-09,0.24400056387846814,40.96000000000001
UGC03546_rotmod,0.79,250.0,55.5,-0.85,98.9,366.12,0.5,0.7,314.2006135894709,2.5639076656996558e-09,4.049826530527353e-09,0.1928267499650438,40.96000000000001
UGC03546_rotmod,0.95,241.0,42.9,-0.88,113.48,343.54,0.5,0.7,298.4182328880057,1.9813442306338757e-09,3.037921574525441e-09,0.15461604376472615,40.96000000000001
UGC03546_rotmod,1.11,234.0,31.9,-0.87,126.74,322.48,0.5,0.7,284.3019802604266,1.5986676646199606e-09,2.3598600349833005e-09,0.11841020489498916,40.96000000000001
UGC03546_rotmod,1.27,228.0,28.8,-0.8,138.83,303.96,0.5,0.7,272.6017270121376,1.3265249652163453e-09,1.8962820741057183e-09,0.10971650069134782,40.96000000000001
UGC03546_rotmod,1.43,225.0,24.2,-0.68,149.76,286.96,0.5,0.7,262.4056407930286,1.1473038568400069e-09,1.560485546518314e-09,0.09342156855163283,40.96000000000001
UGC03546_rotmod,1.59,222.0,12.2,-0.44,159.73,272.22,0.5,0.7,254.223602228432,1.0045192861696609e-09,1.317298104210004e-09,0.0477332673803574,40.96000000000001
UGC03546_rotmod,1.9,221.0,6.34,0.78,176.94,249.03,0.5,0.7,243.03425443751752,8.330679014513276e-10,1.007467007609778e-09,0.024917891540874357,40.96000000000001
UGC03546_rotmod,2.06,221.0,12.2,1.08,185.04,239.17,0.5,0.7,239.087158647218,7.683635984259817e-10,8.992795884373713e-10,0.04794925501556264,40.96000000000001
UGC03546_rotmod,2.22,222.0,16.9,1.32,192.44,230.43,0.5,0.7,235.98073783679888,7.19453002256649e-10,8.12923334149931e-10,0.06612231301049509,40.96000000000001
UGC03546_rotmod,2.38,222.0,26.0,1.56,199.32,222.52,0.5,0.7,233.5107493885453,6.710864138696475e-10,7.424825528790059e-10,0.10172663540076168,40.96000000000001
UGC03546_rotmod,2.79,221.0,13.1,2.09,211.11,205.57,0.5,0.7,227.74854901842954,5.673222267948109e-10,6.02499220058555e-10,0.05148649513966152,40.96000000000001
UGC03546_rotmod,2.86,221.0,11.8,2.18,212.46,203.04,0.5,0.7,226.7863472963044,5.534367177473854e-10,5.827969012880369e-10,0.04637714829374092,40.96000000000001
UGC03546_rotmod,3.02,220.0,22.9,2.37,214.79,197.59,0.5,0.7,224.5044645881235,5.193831708910837e-10,5.408694798470119e-10,0.09041221486894968,40.96000000000001
UGC03546_rotmod,4.17,205.0,8.45,2.86,211.54,168.15,0.5,0.7,205.36518972308818,3.266037161604303e-10,3.2776838501225844e-10,0.03580281338617051,40.96000000000001
UGC03546_rotmod,5.56,190.0,13.3,-1.54,194.36,145.62,0.5,0.7,183.66792175009766,2.1041750422471508e-10,1.9662615509290963e-10,0.060801227466455256,40.96000000000001
UGC03546_rotmod,6.96,190.0,8.87,-5.89,186.95,130.15,0.5,0.7,171.36848922716217,1.6809214417951376e-10,1.367420704038759e-10,0.040549390047177294,40.96000000000001
UGC03546_rotmod,8.35,198.0,3.19,-6.18,182.36,118.83,0.5,0.7,162.94224568846474,1.5215749851901425e-10,1.0304581876007023e-10,0.013993933305771446,40.96000000000001
UGC03546_rotmod,9.73,204.0,2.56,5.96,181.71,110.08,0.5,0.7,158.19958321689725,1.3861076146918467e-10,8.335799969413019e-11,0.010899939937963966,40.96000000000001
UGC03546_rotmod,11.14,204.0,1.09,14.87,174.04,102.88,0.5,0.7,150.9141603031339,1.2106667047532916e-10,6.62558526297884e-11,0.004640990051711221,40.96000000000001
UGC03546_rotmod,12.51,201.0,0.57,22.04,166.83,97.08,0.5,0.7,144.91050524375382,1.0466085057781119e-10,5.439912151777528e-11,0.002463162733182622,40.96000000000001
UGC03546_rotmod,13.88,203.0,0.75,28.09,161.75,92.17,0.5,0.7,140.7739165470649,9.621705600771818e-11,4.6270519516182514e-11,0.0032090725263787074,40.96000000000001
UGC03546_rotmod,15.35,202.0,0.89,32.2,157.11,87.64,0.5,0.7,136.94946064150818,8.614772516383575e-11,3.959694928269688e-11,0.0038269513751870705,40.96000000000001
UGC03546_rotmod,16.72,198.0,1.58,34.45,151.02,83.97,0.5,0.7,132.38578220488785,7.59877459709192e-11,3.3970025533709735e-11,0.006931164458657959,40.96000000000001
UGC03546_rotmod,18.08,195.0,1.5,34.96,144.44,80.75,0.5,0.7,127.35011641141126,6.815853566433739e-11,2.90703138953809e-11,0.006681453567742335,40.96000000000001
UGC03546_rotmod,19.45,194.0,2.16,34.55,137.88,77.86,0.5,0.7,122.24023650173456,6.270949580335637e-11,2.4897641660681428e-11,0.009670887432072412,40.96000000000001
UGC03546_rotmod,20.92,192.0,6.21,33.63,131.28,75.07,0.5,0.7,117.0173044040923,5.710711650386093e-11,2.121230942933073e-11,0.028093424298116596,40.96000000000001
UGC03546_rotmod,22.92,190.0,3.14,31.78,123.21,71.72,0.5,0.7,110.4579165564877,5.1043687761318316e-11,1.7251566484198377e-11,0.014354575507118007,40.96000000000001
UGC03546_rotmod,25.02,191.0,14.6,29.63,116.76,68.65,0.5,0.7,104.84923199527978,4.7252945347010344e-11,1.4239431698055987e-11,0.06639475848992121,40.96000000000001
UGC03546_rotmod,29.23,193.0,18.6,26.35,106.8,63.51,0.5,0.7,96.02555165163072,4.1298593141468756e-11,1.0223374287361437e-11,0.08370857371399465,40.96000000000001
UGC03580_rotmod,0.11,56.2,28.5,-1.03,10.27,44.15,0.5,0.7,37.65970127337709,9.305279035411509e-10,4.1784047942456984e-10,0.4404766097595258,17.921111111111113
UGC03580_rotmod,0.23,64.6,22.7,-1.23,20.21,75.69,0.5,0.7,64.93087262620148,5.880126304146802e-10,5.940515013606998e-10,0.30521624579578377,17.921111111111113
UGC03580_rotmod,0.34,70.2,17.2,-1.32,28.3,90.09,0.5,0.7,77.99700680154335,4.697261755751002e-10,5.798643523501734e-10,0.21281666919475584,17.921111111111113
UGC03580_rotmod,0.46,71.6,11.7,-1.38,36.17,97.29,0.5,0.7,85.33334471354091,3.6117498856725877e-10,5.130139327580866e-10,0.14193423011921916,17.921111111111113
UGC03580_rotmod,0.57,71.0,11.3,-1.41,42.64,98.4,0.5,0.7,87.686172798224,2.8660997189629907e-10,4.3715638819746887e-10,0.1382402153663872,17.921111111111113
UGC03580_rotmod,0.69,69.0,9.37,-1.36,48.95,99.3,0.5,0.7,90.01246497013622,2.236137709716612e-10,3.805446966247533e-10,0.11795186363575272,17.921111111111113
UGC03580_rotmod,0.8,67.7,6.23,-1.23,54.16,100.36,0.5,0.7,92.29656775850334,1.856678913689683e-10,3.450885662478534e-10,0.07993071262207559,17.921111111111113
UGC03580_rotmod,0.92,66.9,4.0,-0.91,59.24,100.84,0.5,0.7,94.19984511664549,1.5765721951771842e-10,3.1258058878310246e-10,0.05193357033222742,17.921111111111113
UGC03580_rotmod,1.03,66.6,3.1,0.49,63.4,101.52,0.5,0.7,96.04393463410378,1.3955991247658105e-10,2.9023655939689745e-10,0.040429816633636054,17.921111111111113
UGC03580_rotmod,1.14,66.8,3.02,1.27,67.15,100.91,0.5,0.7,96.87184224530883,1.2685206119763356e-10,2.6677167849838795e-10,0.03926854297448564,17.921111111111113
UGC03580_rotmod,1.26,67.4,3.09,1.89,70.78,99.65,0.5,0.7,97.26027991939978,1.1684192480092288e-10,2.4330438713376096e-10,0.039821066738310026,17.921111111111113
UGC03580_rotmod,1.37,68.3,2.71,2.47,73.73,97.83,0.5,0.7,97.0755045312668,1.1034948101851185e-10,2.229195719194325e-10,0.03446377879817898,17.921111111111113
UGC03580_rotmod,1.49,69.6,2.75,2.98,76.63,95.14,0.5,0.7,96.33842727593179,1.053614322332538e-10,2.018655878139059e-10,0.03431924785155007,17.921111111111113
UGC03580_rotmod,1.61,71.2,2.61,3.52,79.45,92.26,0.5,0.7,95.53468987755181,1.0204308174584374e-10,1.837154898241164e-10,0.03184012915077211,17.921111111111113
UGC03580_rotmod,1.71,72.9,4.09,4.06,81.6,89.85,0.5,0.7,94.85188110944347,1.0071830329600017e-10,1.7050818869654783e-10,0.04873153445773113,17.921111111111113
UGC03580_rotmod,1.83,74.9,6.17,4.62,83.69,87.09,0.5,0.7,93.98202019535438,9.934865694850155e-11,1.5641842817718908e-10,0.07155132051650369,17.921111111111113
UGC03580_rotmod,1.94,77.0,7.74,5.19,85.04,84.69,0.5,0.7,93.07800046197812,9.904422890265795e-11,1.4472441905125665e-10,0.0873101114267836,17.921111111111113
UGC03580_rotmod,2.06,79.2,5.36,5.77,86.25,82.25,0.5,0.7,92.13233905638128,9.868078544728302e-11,1.3353848005584641e-10,0.05878329351013711,17.921111111111113
UGC03580_rotmod,2.18,81.4,6.34,6.34,87.49,79.96,0.5,0.7,91.33984218291599,9.850125660865498e-11,1.2402621064558969e-10,0.06765176941687016,17.921111111111113
UGC03580_rotmod,2.29,83.6,2.03,6.95,88.91,78.04,0.5,0.7,90.90635659842495,9.890688568888686e-11,1.1695060607866908e-10,0.021091334886689024,17.921111111111113
UGC03580_rotmod,2.4,85.7,1.94,7.56,90.4,76.26,0.5,0.7,90.63191998407625,9.917446284804685e-11,1.1091762807179432e-10,0.019662340604254574,17.921111111111113
UGC03580_rotmod,2.52,87.8,1.7,8.2,91.9,74.41,0.5,0.7,90.36503012780994,9.913749610174723e-11,1.0501460651857111e-10,0.016817781759351436,17.921111111111113
UGC03580_rotmod,2.63,89.7,2.16,8.89,92.95,72.86,0.5,0.7,90.08267907872191,9.914677503043885e-11,9.999454157488386e-11,0.02091585464684557,17.921111111111113
UGC03580_rotmod,2.75,91.4,1.88,9.58,93.65,71.23,0.5,0.7,89.60210198427266,9.844851110126054e-11,9.461351053486699e-11,0.017865943675669873,17.921111111111113
UGC03580_rotmod,2.86,92.8,3.36,10.31,93.97,69.85,0.5,0.7,89.08867660931999,9.758417033569427e-11,8.99349374491661e-11,0.03144891075851134,17.921111111111113
UGC03580_rotmod,2.98,94.1,1.4,11.11,94.1,68.43,0.5,0.7,88.47995552666153,9.629692906028477e-11,8.513790947129097e-11,0.01292268383984171,17.921111111111113
UGC03580_rotmod,3.09,95.2,5.51,11.94,93.98,67.21,0.5,0.7,87.86758600303072,9.505279071652382e-11,8.097451689542625e-11,0.05027232343039742,17.921111111111113
UGC03580_rotmod,3.2,96.1,6.23,12.77,93.74,66.06,0.5,0.7,87.24341361959652,9.352899156771717e-11,7.708409477118452e-11,0.05630914926654026,17.921111111111113
UGC03580_rotmod,4.52,97.4,2.3,19.31,88.08,55.57,0.5,0.7,80.08455987267457,6.801879498214431e-11,4.598419691742199e-11,0.020510827687422566,17.921111111111113
UGC03580_rotmod,4.69,96.9,11.7,19.73,87.36,54.55,0.5,0.7,79.29785274520363,6.488199066942367e-11,4.345096909699566e-11,0.10487606683731776,17.921111111111113
UGC03580_rotmod,6.03,96.8,2.3,22.95,81.5,48.11,0.5,0.7,73.94611531378777,5.035966787582615e-11,2.938751542168907e-11,0.02063796091689006,17.921111111111113
UGC03580_rotmod,7.53,105.0,1.02,26.37,76.78,43.05,0.5,0.7,70.28707455855593,4.744965692712367e-11,2.126206366066971e-11,0.00843772136269175,17.921111111111113
UGC03580_rotmod,8.58,110.0,7.12,28.87,73.0,40.33,0.5,0.7,68.09209300645708,4.570329767165131e-11,1.7512797835112656e-11,0.05622139474820278,17.921111111111113
UGC03580_rotmod,8.7,110.0,5.26,29.07,72.69,40.05,0.5,0.7,67.89539527832501,4.5072907358938875e-11,1.7171603200640805e-11,0.04153434499656553,17.921111111111113
UGC03580_rotmod,8.82,110.0,5.16,29.38,72.31,39.78,0.5,0.7,67.71459466023555,4.445967052412337e-11,1.6847886801417888e-11,0.04074471866583235,17.921111111111113
UGC03580_rotmod,9.03,111.0,0.82,29.9,71.64,39.31,0.5,0.7,67.39323460110815,4.421887223172096e-11,1.63002515626344e-11,0.006416603156048043,17.921111111111113
UGC03580_rotmod,9.05,111.0,7.81,29.9,71.58,39.27,0.5,0.7,67.34501637092384,4.4121150967120466e-11,1.6240963907779034e-11,0.0611142324984576,17.921111111111113
UGC03580_rotmod,10.53,112.0,1.43,33.33,67.3,36.41,0.5,0.7,65.60118573623498,3.860620646418815e-11,1.3244771254565398e-11,0.011090019805743749,17.921111111111113
UGC03580_rotmod,12.07,112.0,1.21,36.03,63.57,34.0,0.5,0.7,64.24899493377309,3.368047672476398e-11,1.1083447314736289e-11,0.009383862912552405,17.921111111111113
UGC03580_rotmod,13.58,114.0,1.35,37.9,59.74,32.06,0.5,0.7,62.77208232964715,3.101411461385786e-11,9.403353356217118e-12,0.010285921939813859,17.921111111111113
UGC03580_rotmod,15.09,118.0,1.36,39.04,56.25,30.41,0.5,0.7,61.26573691713828,2.9903651972315004e-11,8.061122823288111e-12,0.01001085585404106,17.921111111111113
UGC03580_rotmod,16.6,122.0,1.44,39.66,53.26,29.0,0.5,0.7,59.83251122926397,2.905768611089755e-11,6.989012685056018e-12,0.01025219760558496,17.921111111111113
